source,notice_id,title,solicitation_number,department,sub_tier,office,full_parent_path_name,posted_date,response_deadline,notice_type,base_type,archive_type,naics_code,classification_code,active,ui_link,description,search_name,search_keyword,search_naics,search_ptype,first_seen,last_seen,query_hits
SAM.gov,ff94b4f2d1a7418088d855feec8c50d9,(RFI): Multispectral Screening Obscuration Modules (SOM),W911SR-26-R-MSOM,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC-APG.W6QK ACC-APG,2026-05-21,2026-05-29T17:30:00-04:00,Sources Sought,Sources Sought,auto15,332993,1040,Yes,https://sam.gov/workspace/contract/opp/ff94b4f2d1a7418088d855feec8c50d9/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ff94b4f2d1a7418088d855feec8c50d9,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought
SAM.gov,ff6e9d58486542879c12695a2fdf9595,Financial Reporting System,023102,,,,THE LEGISLATIVE BRANCH.UNITED STATES CAPITOL POLICE.US CAPITOL POLICE - OFFICE OF ACQUISITION MANAGEMENT,2026-05-21,2026-06-08T14:00:00-04:00,Sources Sought,Sources Sought,auto15,,,Yes,https://sam.gov/workspace/contract/opp/ff6e9d58486542879c12695a2fdf9595/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ff6e9d58486542879c12695a2fdf9595,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought
SAM.gov,fea45288d7f34271866c5127b86aa318,Bonneville PIT Detection ITS Shield Spare Parts,W9127N26QA093,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION NORTHWESTERN.ENDIST PORTLAND.W071 ENDIST PORTLAND,2026-05-21,2026-06-05T22:00:00-07:00,Sources Sought,Sources Sought,auto15,326199,9330,Yes,https://sam.gov/workspace/contract/opp/fea45288d7f34271866c5127b86aa318/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fea45288d7f34271866c5127b86aa318,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought
SAM.gov,fc8e2b68946f4bff940f03a523fead75,Ton Container Metal Pipe,W519TC26PA155,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC RI.W6QK ACC-RI,2026-05-21,2026-05-27T10:00:00-05:00,Sources Sought,Sources Sought,autocustom,423510,9515,Yes,https://sam.gov/workspace/contract/opp/fc8e2b68946f4bff940f03a523fead75/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fc8e2b68946f4bff940f03a523fead75,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought
SAM.gov,fb1f1c20ea964462b28487622988fce7,APRIVA Mobile Endpoint Security Architecture Virtual Private Network Follow-on Sole Source,842674756,,,,DEPT OF DEFENSE.DEFENSE INFORMATION SYSTEMS AGENCY (DISA).IT CONTRACTING DIVISION - PL84,2026-05-21,2026-05-29T09:00:00-04:00,Sources Sought,Sources Sought,auto15,541511,DA10,Yes,https://sam.gov/workspace/contract/opp/fb1f1c20ea964462b28487622988fce7/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fb1f1c20ea964462b28487622988fce7,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought
SAM.gov,fa0c9d0c1260470dbe34750fec465611,USAWC Job Posting Advertisements BPA,RFI808571,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.MISSION INSTALLATION CONTRACTING COMMAND.FDO EUSTIS.W6QM MICC-CARLISLE BARRACKS,2026-05-21,2026-05-27T07:00:00-04:00,Sources Sought,Sources Sought,auto15,541810,R701,Yes,https://sam.gov/workspace/contract/opp/fa0c9d0c1260470dbe34750fec465611/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fa0c9d0c1260470dbe34750fec465611,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought
SAM.gov,f84ad3a35a46438a80a0b02c80f269c3,6515--554 (C) 36C259-26-AP-3094| Borescope Kits (VA-26-00069652),36C25926Q0490,,,,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.NETWORK CONTRACT OFFICE 19 (36C259)",2026-05-21,2026-06-01T14:00:00-06:00,Sources Sought,Sources Sought,autocustom,339112,6515,Yes,https://sam.gov/workspace/contract/opp/f84ad3a35a46438a80a0b02c80f269c3/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f84ad3a35a46438a80a0b02c80f269c3,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought
SAM.gov,f5d7441eefbb423bbdd9cadbf725f8fc,"LIFE PRESERVER, VEST",7015892448,,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA LAND.DLA LAND COLUMBUS.DLA LAND AND MARITIME,2026-05-21,2026-05-21T15:00:00-04:00,Sources Sought,Sources Sought,auto15,339113,4220,Yes,https://sam.gov/workspace/contract/opp/f5d7441eefbb423bbdd9cadbf725f8fc/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f5d7441eefbb423bbdd9cadbf725f8fc,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought
SAM.gov,f5c9dc6ab4cd43db859fda3b1d9bc5d1,Industry/Stakeholder Engagement Forum (I/SEF),W91CRB_ISEF26,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC-APG.W6QK ACC-APG,2026-05-21,2026-07-10T16:00:00-04:00,Sources Sought,Sources Sought,auto15,,,Yes,https://sam.gov/workspace/contract/opp/f5c9dc6ab4cd43db859fda3b1d9bc5d1/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f5c9dc6ab4cd43db859fda3b1d9bc5d1,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought
SAM.gov,f5600b15bb184416a727110fe4a8cd3e,6515--Xenon Headlight and Light Source,36C24526Q0558,,,,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.245-NETWORK CONTRACT OFFICE 5 (36C245)",2026-05-21,2026-06-02T09:00:00-04:00,Sources Sought,Sources Sought,autocustom,339112,6515,Yes,https://sam.gov/workspace/contract/opp/f5600b15bb184416a727110fe4a8cd3e/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f5600b15bb184416a727110fe4a8cd3e,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought
SAM.gov,f4ca9b78592a43ceb62ea84032adec45,Magnesium RFI - Warstopper,SP8000_Magnesium_RFI,,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DCSO COLUMBUS DIVISION #3,2026-05-21,2026-07-17T15:00:00-04:00,Sources Sought,Sources Sought,auto15,336413,1510,Yes,https://sam.gov/workspace/contract/opp/f4ca9b78592a43ceb62ea84032adec45/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f4ca9b78592a43ceb62ea84032adec45,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought
SAM.gov,f4bae570d9ff410e85288eeeab4c3dfa,Industrial Floor Scrubber,W50S6S26RFI0003,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.NATIONAL GUARD BUREAU.JFHQ USPFO AZ.USPFO AZ PROCUREMENT.W7MV USPFO ACTIVITY AZANG 162,2026-05-21,2026-05-28T18:00:00-04:00,Sources Sought,Sources Sought,auto15,811310,J039,Yes,https://sam.gov/workspace/contract/opp/f4bae570d9ff410e85288eeeab4c3dfa/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f4bae570d9ff410e85288eeeab4c3dfa,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought
SAM.gov,f1376562261b430dbfa0ad9d53d3b281,NSWC IHD Professional Facility Support Service,N0017426RFPREQ1020111,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.NAVSEA WARFARE CENTER.NSWC INDIAN HEAD DIVISION,2026-05-21,2026-06-04T14:00:00-04:00,Sources Sought,Sources Sought,auto15,541330,R425,Yes,https://sam.gov/workspace/contract/opp/f1376562261b430dbfa0ad9d53d3b281/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f1376562261b430dbfa0ad9d53d3b281,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought
SAM.gov,efb1928580dc4cd38a1121036628d0e3,Cloth LTC,SPE1C126RTBD1,,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.TROOP SUPPORT CLOTHING & TEXTILE.DLA TROOP SUPPORT,2026-05-21,2026-06-22T15:00:00-04:00,Sources Sought,Sources Sought,auto15,313310,8305,Yes,https://sam.gov/workspace/contract/opp/efb1928580dc4cd38a1121036628d0e3/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=efb1928580dc4cd38a1121036628d0e3,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought
SAM.gov,ed7e043dad2043e782220fe884e402dc,"FAN, VANEAXIAL",SPRRA2-26-Q-0044,,,,"DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AVIATION HUNTSVILLE.DLA AVIATION AT HUNTSVILLE, AL",2026-05-21,2026-05-26T13:25:00-05:00,Sources Sought,Sources Sought,auto15,333413,4140,Yes,https://sam.gov/workspace/contract/opp/ed7e043dad2043e782220fe884e402dc/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ed7e043dad2043e782220fe884e402dc,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought
SAM.gov,e9cdd2016e9c4801bf363b69aad68e59,Sources Sought - Resource Enterprise Services (RES),RS111920251529,,,,DEPT OF DEFENSE.WASHINGTON HEADQUARTERS SERVICES (WHS).WASHINGTON HEADQUARTERS SERVICES,2026-05-21,2026-06-09T10:00:00-04:00,Sources Sought,Sources Sought,auto15,541511,DA01,Yes,https://sam.gov/workspace/contract/opp/e9cdd2016e9c4801bf363b69aad68e59/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e9cdd2016e9c4801bf363b69aad68e59,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought
SAM.gov,e980490565f2421cb537695f1bd46200,Gillem Exp Forensic Ops Support,W91249-0012416108,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.MISSION INSTALLATION CONTRACTING COMMAND.FDO EUSTIS.W6QM MICC-FT GORDON,2026-05-21,2026-06-04T10:00:00-04:00,Sources Sought,Sources Sought,auto15,541519,R799,Yes,https://sam.gov/workspace/contract/opp/e980490565f2421cb537695f1bd46200/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e980490565f2421cb537695f1bd46200,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought
SAM.gov,e92559aadc3e4e5e9ca2b0542e1f28f7,"R--Appraisal Services in/near Valdez, Alaska",140D0426Q0510,,,,"INTERIOR, DEPARTMENT OF THE.DEPARTMENTAL OFFICES.IBC ACQ SVCS DIRECTORATE (00004)",2026-05-21,2026-05-26T15:00:00-04:00,Sources Sought,Sources Sought,auto15,531320,R411,Yes,https://sam.gov/workspace/contract/opp/e92559aadc3e4e5e9ca2b0542e1f28f7/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e92559aadc3e4e5e9ca2b0542e1f28f7,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought
SAM.gov,e5e31cbeb3b749fa8d5adfc7325bffcd,G004--FY27: Emergency Residential Services| Orlando,36C24827Q0001,,,,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.248-NETWORK CONTRACT OFFICE 8 (36C248)",2026-05-21,2026-05-28T12:00:00-04:00,Sources Sought,Sources Sought,autocustom,624221,G004,Yes,https://sam.gov/workspace/contract/opp/e5e31cbeb3b749fa8d5adfc7325bffcd/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e5e31cbeb3b749fa8d5adfc7325bffcd,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought
SAM.gov,e238b7e0cae545f290a8202861a47c47,MARKET SURVEY/CAPABILITY ASSESSMENT FOR AIRCRAFT FLEET SATELLITE INTERNET & 5G SERVICES; SATCOM DIRECT SUBSCRIPTION SERVICES FOR FAA AIRCRAFT.,6973GH-26-R-00143,,,,"TRANSPORTATION, DEPARTMENT OF.FEDERAL AVIATION ADMINISTRATION.6973GH FRANCHISE ACQUISITION SVCS",2026-05-21,2026-05-29T17:00:00-05:00,Sources Sought,Sources Sought,auto15,334220,,Yes,https://sam.gov/workspace/contract/opp/e238b7e0cae545f290a8202861a47c47/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e238b7e0cae545f290a8202861a47c47,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought
SAM.gov,df932ef4991e4ef4a6359bf32e3b817d,DOMESTIC OFFICE FURNITURE & SERVICES BPAS,19AQMM2026DOSFURNITURE,,,,"STATE, DEPARTMENT OF.STATE, DEPARTMENT OF.ACQUISITIONS - AQM MOMENTUM",2026-05-21,2026-05-29T17:00:00-04:00,Sources Sought,Sources Sought,auto15,33721,7110,Yes,https://sam.gov/workspace/contract/opp/df932ef4991e4ef4a6359bf32e3b817d/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=df932ef4991e4ef4a6359bf32e3b817d,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought
SAM.gov,fce4f184e5de49d1b893aa5e6c418d49,DC HIPOT 80KV 10MA,SPRMM126QHC97,,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA MARITIME.DLA MARITIME MECHANICSBURG.SPRMM1 DLA MECHANICSBURG,2026-05-22,2026-06-12T16:30:00-04:00,Solicitation,Solicitation,auto15,333998,99,Yes,https://sam.gov/workspace/contract/opp/fce4f184e5de49d1b893aa5e6c418d49/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fce4f184e5de49d1b893aa5e6c418d49,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,2026-05-22,2026-05-22,DOE Environmental Consulting - Solicitation
SAM.gov,fc06a1bb352e4c988f0797913d1849a4,"SHAFT,SHOULDERED",SPRPA126QRB59,,,,"DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AVIATION PHILADELPHIA.DLA AVIATION AT PHILADELPHIA, PA",2026-05-22,2026-06-08T16:30:00-04:00,Solicitation,Solicitation,auto15,333613,3040,Yes,https://sam.gov/workspace/contract/opp/fc06a1bb352e4c988f0797913d1849a4/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fc06a1bb352e4c988f0797913d1849a4,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,2026-05-22,2026-05-22,DOE Environmental Consulting - Solicitation
SAM.gov,fb72ee62c6b044fe8ca19c2c82a3e6ab,CPMT Boatlift Maintenance,W912DS26RA019,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION NORTH ATLANTIC.ENDIST NEW YORK.W2SD ENDIST NEW YORK,2026-05-22,2026-05-26T14:00:00-04:00,Solicitation,Solicitation,auto15,333923,J039,Yes,https://sam.gov/workspace/contract/opp/fb72ee62c6b044fe8ca19c2c82a3e6ab/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fb72ee62c6b044fe8ca19c2c82a3e6ab,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,2026-05-22,2026-05-22,DOE Environmental Consulting - Solicitation
SAM.gov,fadd213d7d6741ab9133ffa12dfa4528,"ONE (1) 150 METRIC TON MOBILE BOAT HOIST, NSWCCD, NORFOLK VA",N6247026R0007,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVFAC.NAVFAC ATLANTIC CMD.NAVFACSYSCOM ATLANTIC,2026-05-22,2026-07-22T16:00:00-04:00,Solicitation,Solicitation,autocustom,333923,3950,Yes,https://sam.gov/workspace/contract/opp/fadd213d7d6741ab9133ffa12dfa4528/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fadd213d7d6741ab9133ffa12dfa4528,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,2026-05-22,2026-05-22,DOE Environmental Consulting - Solicitation
SAM.gov,f8e98c510fc94aa899d74ff02ea7a9ed,MSHA - Skydio X10 Drone,1605C4-26-N-00006,,,,"LABOR, DEPARTMENT OF.OFFICE OF THE ASSISTANT SECRETARY FOR ADMINISTRATION AND MANAGEMENT.DOL - CAS DIVISION 4 PROCUREMENT",2026-05-22,2026-06-01T09:00:00-04:00,Solicitation,Solicitation,autocustom,336411,1550,Yes,https://sam.gov/workspace/contract/opp/f8e98c510fc94aa899d74ff02ea7a9ed/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f8e98c510fc94aa899d74ff02ea7a9ed,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,2026-05-22,2026-05-22,DOE Environmental Consulting - Solicitation
SAM.gov,f88e596d7f47450ab8f40d87d6eee12e,"SPRRA126Q0024// FITTING, STRUCTURAL C// 1560014628610",SPRRA126Q0024,,,,"DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AVIATION HUNTSVILLE.DLA AVIATION AT HUNTSVILLE, AL",2026-05-22,2026-07-21T14:00:00-05:00,Solicitation,Sources Sought,auto15,336413,1560,Yes,https://sam.gov/workspace/contract/opp/f88e596d7f47450ab8f40d87d6eee12e/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f88e596d7f47450ab8f40d87d6eee12e,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,2026-05-22,2026-05-22,DOE Environmental Consulting - Solicitation
SAM.gov,f34513dc3a5a4d3c8cdf4bb6235e34d6,"Roof, Windows and Exterior Doors Replacement – Residential House , Prague 6, Czech Republic",19EZ8026Q0008,,,,"STATE, DEPARTMENT OF.STATE, DEPARTMENT OF.US EMBASSY PRAGUE",2026-05-22,2026-06-20T17:00:00+02:00,Solicitation,Solicitation,autocustom,236118,Z2FZ,Yes,https://sam.gov/workspace/contract/opp/f34513dc3a5a4d3c8cdf4bb6235e34d6/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f34513dc3a5a4d3c8cdf4bb6235e34d6,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,2026-05-22,2026-05-22,DOE Environmental Consulting - Solicitation
SAM.gov,f32d99e26f594e7d8a8164f1644049b5,Request for Whitepapers: AEDC Velocity Alliance - A Multi-Billion Dollar OTA Consortium Opportunity,FA9101-26-9-Velocity_Alliance,,,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE TEST CENTER.FA9101  AEDC PKP   PROCRMNT BR,2026-05-22,2030-09-30T17:00:00-05:00,Solicitation,Solicitation,auto15,541330,AC13,Yes,https://sam.gov/workspace/contract/opp/f32d99e26f594e7d8a8164f1644049b5/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f32d99e26f594e7d8a8164f1644049b5,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,2026-05-22,2026-05-22,DOE Environmental Consulting - Solicitation
SAM.gov,f2a58c8a751a4c0594a70c5acc0254a1,RESISTOR ASSEMBLY,SPRMM126QGE08,,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA MARITIME.DLA MARITIME MECHANICSBURG.SPRMM1 DLA MECHANICSBURG,2026-05-22,2026-07-06T16:30:00-04:00,Solicitation,Solicitation,auto15,334416,5905,Yes,https://sam.gov/workspace/contract/opp/f2a58c8a751a4c0594a70c5acc0254a1/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f2a58c8a751a4c0594a70c5acc0254a1,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,2026-05-22,2026-05-22,DOE Environmental Consulting - Solicitation
SAM.gov,ef51d6138ac24ab482d36e534ca9bfab,RFQ# 19PK33-26-Q-7080 Subject Matter Experts for U.S. Speaker  Program,19PK33-26-Q-7080,,,,"STATE, DEPARTMENT OF.STATE, DEPARTMENT OF.US EMBASSY ISLAMABAD",2026-05-22,2026-06-22T15:00:00+05:00,Solicitation,Solicitation,autocustom,611430,R408,Yes,https://sam.gov/workspace/contract/opp/ef51d6138ac24ab482d36e534ca9bfab/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ef51d6138ac24ab482d36e534ca9bfab,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,2026-05-22,2026-05-22,DOE Environmental Consulting - Solicitation
SAM.gov,ee75d1a740de4d08ab7edb2453db60b4,"PUMP,RECIPG",N0010426QSD10,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH,2026-05-22,2026-06-08T16:30:00-04:00,Solicitation,Solicitation,auto15,333998,99,Yes,https://sam.gov/workspace/contract/opp/ee75d1a740de4d08ab7edb2453db60b4/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ee75d1a740de4d08ab7edb2453db60b4,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,2026-05-22,2026-05-22,DOE Environmental Consulting - Solicitation
SAM.gov,ecd9e0619a8b487a959e8a9fc1824bb6,DSCR B66D Restroom and Conference Room Repairs,SP470326Q0049,,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DCSO.DCSO RICHMOND.DCSO RICHMOND DIVISION #1,2026-05-22,2026-06-19T23:59:00-04:00,Solicitation,Presolicitation,auto15,236220,Y1AA,Yes,https://sam.gov/workspace/contract/opp/ecd9e0619a8b487a959e8a9fc1824bb6/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ecd9e0619a8b487a959e8a9fc1824bb6,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,2026-05-22,2026-05-22,DOE Environmental Consulting - Solicitation
SAM.gov,e8f12891d07f40ea8344a27d5fd5661e,"48--VALVE,DIRECTIONAL O",N0038325RC240,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS PHILADELPHIA.NAVSUP WEAPON SYSTEMS SUPPORT,2026-05-22,2026-06-12T14:00:00-04:00,Solicitation,Solicitation,auto15,332919,4820,Yes,https://sam.gov/workspace/contract/opp/e8f12891d07f40ea8344a27d5fd5661e/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e8f12891d07f40ea8344a27d5fd5661e,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,2026-05-22,2026-05-22,DOE Environmental Consulting - Solicitation
SAM.gov,e5897934dd224133aa2b32045c504d47,Audio and Visual Equipment Support Services for Med Log Symposium,RFQ1811576,,,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AF INSTALLATION & MISSION SUPPORT CENTER.FA8003  771 ENTERPRISE SOURCING SQ,2026-05-22,2026-05-28T10:00:00-04:00,Solicitation,Solicitation,autocustom,532490,W099,Yes,https://sam.gov/workspace/contract/opp/e5897934dd224133aa2b32045c504d47/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e5897934dd224133aa2b32045c504d47,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,2026-05-22,2026-05-22,DOE Environmental Consulting - Solicitation
SAM.gov,e52db6d6d774491eb12c6c606f007ff1,Combined Joint Logistics Over-the-Shore exercise (2026),W90VN926QA040,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-OO.411TH CSB.0906 AQ CO     DET A CONTRACTI,2026-05-22,2026-05-28T13:00:00-04:00,Solicitation,Solicitation,auto15,561210,W099,Yes,https://sam.gov/workspace/contract/opp/e52db6d6d774491eb12c6c606f007ff1/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e52db6d6d774491eb12c6c606f007ff1,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,2026-05-22,2026-05-22,DOE Environmental Consulting - Solicitation
SAM.gov,e047739af1684f3aab475fb53794e020,SWITCH ASSEMBLY,N0010426QYA11,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH,2026-05-22,2026-06-22T16:30:00-04:00,Solicitation,Solicitation,auto15,335313,5930,Yes,https://sam.gov/workspace/contract/opp/e047739af1684f3aab475fb53794e020/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e047739af1684f3aab475fb53794e020,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,2026-05-22,2026-05-22,DOE Environmental Consulting - Solicitation
SAM.gov,dfb0cbbf7283407c88087025c197ac82,"Deer Island Ecosystem Restoration, Phase 1 Deer Island, MS (Harrison County)",W9127826RA046,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION SOUTH ATLANTIC.ENDIST MOBILE.W074 ENDIST MOBILE,2026-05-22,2026-07-07T14:00:00-05:00,Solicitation,Presolicitation,auto15,237990,Y1PZ,Yes,https://sam.gov/workspace/contract/opp/dfb0cbbf7283407c88087025c197ac82/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=dfb0cbbf7283407c88087025c197ac82,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,2026-05-22,2026-05-22,DOE Environmental Consulting - Solicitation
SAM.gov,df90cc090a614f0ab5a292ea3e7d78b2,58--TOWED ARRAY SUBASEM,N0010426QNA04,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH,2026-05-22,2026-05-29T16:30:00-04:00,Solicitation,Solicitation,auto15,334290,5845,Yes,https://sam.gov/workspace/contract/opp/df90cc090a614f0ab5a292ea3e7d78b2/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=df90cc090a614f0ab5a292ea3e7d78b2,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,2026-05-22,2026-05-22,DOE Environmental Consulting - Solicitation
